model_name,architecture,attention_type,epoch,train_loss,train_accuracy,test_loss,test_accuracy,cumulative_training_time
CNN - local,CNN, local,11,0.7408149838447571,0.7331668734550476,1.0580796003341675,0.6486999988555908,17.077635457515715
CNN - local,CNN, local,12,0.6746888160705566,0.757288932800293,1.1457372903823853,0.6293999552726746,18.630147771835325
CNN - local,CNN, local,13,0.620495080947876,0.7784914374351501,1.069991946220398,0.652999997138977,20.18266008615494
CNN - local,CNN, local,14,0.5808271765708923,0.7930089831352234,1.165482759475708,0.6442999839782715,21.73517240047455
CNN - local,CNN, local,15,0.5284398794174194,0.8094998002052307,1.2308303117752075,0.6344999670982361,23.28768471479416
CNN - local,CNN, local,16,0.46611443161964417,0.8328769207000732,1.2075175046920776,0.6459999680519104,24.84019702911377
CNN - local,CNN, local,17,0.4277208745479584,0.8448373079299927,1.3293694257736206,0.6416999697685242,26.39270934343338
CNN - local,CNN, local,18,0.399212121963501,0.8557103276252747,1.416773796081543,0.6277999877929688,27.94522165775299
CNN - local,CNN, local,19,0.3724243938922882,0.8645497560501099,1.3620891571044922,0.6430999636650085,29.497733972072602
CNN - local,CNN, local,20,0.3087124228477478,0.8895779252052307,1.5072212219238281,0.6373999714851379,31.050246286392213
CNN - local,CNN, local,21,0.2963695526123047,0.8923163414001465,1.5942035913467407,0.638700008392334,32.60275860071182
CNN - local,CNN, local,22,0.2522963583469391,0.9093709588050842,1.6909477710723877,0.6262999773025513,34.15527091503143
CNN - local,CNN, local,23,0.2530972361564636,0.9088675379753113,1.71645188331604,0.6348999738693237,35.707783229351044
CNN - local,CNN, local,24,0.21253962814807892,0.9221568703651428,1.9509121179580688,0.6172999739646912,37.26029554367065
CNN - local,CNN, local,25,0.20310883224010468,0.925257682800293,1.9500023126602173,0.6328999996185303,38.812807857990265
CNN - local,CNN, local,26,0.17265784740447998,0.9372180700302124,2.0358316898345947,0.6298999786376953,40.36532017230988
CNN - local,CNN, local,27,0.1449132114648819,0.9477689862251282,2.1946752071380615,0.6241999864578247,41.917832486629486
CNN - local,CNN, local,28,0.16591539978981018,0.9406209588050842,2.1072864532470703,0.6316999793052673,43.4703448009491
CNN - local,CNN, local,29,0.1792190968990326,0.9352447986602783,2.121908664703369,0.6240000128746033,45.02285711526871
CNN - local,CNN, local,30,0.15152932703495026,0.9445875883102417,2.192070245742798,0.6247000098228455,46.57536942958832
CNN - local,CNN, local,31,0.12151835113763809,0.9564473032951355,2.4373209476470947,0.6238999962806702,48.12788174390793
CNN - local,CNN, local,32,0.11119367182254791,0.9601320624351501,2.4570460319519043,0.6270999908447266,49.68039405822754
CNN - local,CNN, local,33,0.08916677534580231,0.9686492681503296,2.5315892696380615,0.6283999681472778,51.23290637254715
CNN - local,CNN, local,34,0.11727552115917206,0.9581990838050842,2.5385942459106445,0.6232999563217163,52.78541868686676
CNN - local,CNN, local,35,0.12897370755672455,0.9543330669403076,2.4656074047088623,0.6298999786376953,54.33793100118637
CNN - local,CNN, local,36,0.13158689439296722,0.9531048536300659,2.3972854614257812,0.6265000104904175,55.89044331550598
CNN - local,CNN, local,37,0.11145900189876556,0.9611388444900513,2.4864044189453125,0.6258999705314636,57.44295562982559
CNN - local,CNN, local,38,0.08097512274980545,0.9707030653953552,2.5852296352386475,0.638700008392334,58.995467944145204
CNN - local,CNN, local,39,0.06336555629968643,0.9780927300453186,2.7591264247894287,0.6337000131607056,60.54798025846481
CNN - local,CNN, local,40,0.07570966333150864,0.974105954170227,2.844210147857666,0.6252999901771545,62.100492572784425
CNN - local,CNN, local,41,0.10083095729351044,0.9658303260803223,2.6978118419647217,0.6229000091552734,63.65300488710403
CNN - local,CNN, local,42,0.10502851009368896,0.9631322026252747,2.689969301223755,0.6225999593734741,65.20551720142365
CNN - local,CNN, local,43,0.1306590586900711,0.9548364877700806,2.554030179977417,0.6349999904632568,66.75802951574326
CNN - local,CNN, local,44,0.06559275835752487,0.9768443703651428,2.734689712524414,0.626800000667572,68.31054183006286
CNN - local,CNN, local,45,0.029417017474770546,0.9903350472450256,2.877701997756958,0.640999972820282,69.86305414438247
CNN - local,CNN, local,46,0.02364770509302616,0.9922881722450256,3.0188472270965576,0.6384999752044678,71.41556645870209
CNN - local,CNN, local,47,0.06016714870929718,0.9803479313850403,3.077878713607788,0.6283999681472778,72.9680787730217
CNN - local,CNN, local,48,0.18291684985160828,0.938607394695282,2.580822706222534,0.6212999820709229,74.5205910873413
CNN - local,CNN, local,49,0.09635474532842636,0.9657498002052307,2.5684046745300293,0.6244999766349792,76.07310340166092
CNN - local,CNN, local,50,0.05451258271932602,0.9814754724502563,2.8737080097198486,0.6326000094413757,77.62561571598053
CNN - local,CNN, local,51,0.048828743398189545,0.9829050898551941,2.89788818359375,0.6308000087738037,79.17812803030014
CNN - local,CNN, local,52,0.05441984906792641,0.9814150929450989,2.9059481620788574,0.6358999609947205,80.73064034461976
CNN - local,CNN, local,53,0.054323602467775345,0.9814956188201904,3.070833921432495,0.6326999664306641,82.28315265893936
CNN - local,CNN, local,54,0.07119773328304291,0.9755154252052307,3.0365517139434814,0.6280999779701233,83.83566497325897
CNN - local,CNN, local,55,0.0709955245256424,0.9765825867652893,2.9378535747528076,0.6305999755859375,85.38817728757859
CNN - local,CNN, local,56,0.09474826604127884,0.9670183062553406,2.867187738418579,0.6182999610900879,86.9406896018982
CNN - local,CNN, local,57,0.10010098665952682,0.9657296538352966,2.702460289001465,0.6304000020027161,88.4932019162178
CNN - local,CNN, local,58,0.05933055654168129,0.9796431660652161,2.7569851875305176,0.6345999836921692,90.04571423053741
CNN - local,CNN, local,59,0.042857825756073,0.9854220151901245,2.9484012126922607,0.6279000043869019,91.59822654485703
CNN - local,CNN, local,60,0.038795892149209976,0.9865898489952087,3.2374627590179443,0.6274999976158142,93.15073885917664
CNN - local,CNN, local,61,0.05991581082344055,0.9790592193603516,2.930377960205078,0.6326000094413757,94.70325117349624
CNN - local,CNN, local,62,0.07627647370100021,0.9742871522903442,2.9908621311187744,0.6262999773025513,96.25576348781586
CNN - local,CNN, local,63,0.14600133895874023,0.9517154693603516,2.5473034381866455,0.6261000037193298,97.80827580213547
CNN - local,CNN, local,64,0.058803729712963104,0.9801868200302124,2.7663629055023193,0.6377999782562256,99.36078811645508
CNN - local,CNN, local,65,0.02593822218477726,0.9919257164001465,2.963939905166626,0.6347999572753906,100.91330043077468
CNN - local,CNN, local,66,0.01650852896273136,0.9952681660652161,3.0393295288085938,0.6425999999046326,102.4658127450943
CNN - local,CNN, local,67,0.01813977211713791,0.9942412972450256,3.206596851348877,0.6419000029563904,104.01832505941391
CNN - local,CNN, local,68,0.036541521549224854,0.9879187941551208,3.3134782314300537,0.6262999773025513,105.57083737373353
CNN - local,CNN, local,69,0.1164892315864563,0.9606354236602783,2.8776185512542725,0.6291999816894531,107.12334968805312
CNN - local,CNN, local,70,0.11302930861711502,0.9606757164001465,2.6232120990753174,0.6362000107765198,108.67586200237274
CNN - local,CNN, local,71,0.036611009389162064,0.9879791736602783,2.8384382724761963,0.6326999664306641,110.22837431669235
CNN - local,CNN, local,72,0.020466530695557594,0.9933955669403076,3.130242347717285,0.6322999596595764,111.78088663101197
CNN - local,CNN, local,73,0.020942702889442444,0.9933351874351501,3.284515142440796,0.6212999820709229,113.33339894533157
CNN - local,CNN, local,74,0.08467461913824081,0.9714078307151794,3.152808427810669,0.6148999929428101,114.88591125965118
CNN - local,CNN, local,75,0.10346323996782303,0.9645618200302124,2.7938857078552246,0.6270999908447266,116.4384235739708
CNN - local,CNN, local,76,0.04985217750072479,0.9829453825950623,2.832439661026001,0.6334999799728394,117.99093588829041
CNN - local,CNN, local,77,0.02974693477153778,0.9904155731201172,3.0941879749298096,0.6262999773025513,119.54344820261002
CNN - local,CNN, local,78,0.025420306250452995,0.9919660091400146,3.219064712524414,0.6358999609947205,121.09596051692962
CNN - local,CNN, local,79,0.053274866193532944,0.982220470905304,3.2986176013946533,0.6184999942779541,122.64847283124924
CNN - local,CNN, local,80,0.07722800970077515,0.973622739315033,3.006176471710205,0.6295999884605408,124.20098514556885
CNN - local,CNN, local,81,0.07362546026706696,0.9743475914001465,2.9591052532196045,0.6276999711990356,125.75349745988846
CNN - local,CNN, local,82,0.07700073719024658,0.972797155380249,2.9078242778778076,0.6306999921798706,127.30600977420806
CNN - local,CNN, local,83,0.056357838213443756,0.9800056219100952,2.88965106010437,0.6334999799728394,128.85852208852768
CNN - local,CNN, local,84,0.0336499959230423,0.988603413105011,3.054067373275757,0.6280999779701233,130.4110344028473
CNN - local,CNN, local,85,0.029728855937719345,0.9900934100151062,3.2137372493743896,0.6233999729156494,131.9635467171669
CNN - local,CNN, local,86,0.0476665273308754,0.9840125441551208,3.246828079223633,0.6200000047683716,133.51605903148652
CNN - local,CNN, local,87,0.06184561923146248,0.9787169694900513,3.195969343185425,0.625,135.06857134580613
CNN - local,CNN, local,88,0.04128193482756615,0.9856233596801758,3.201047897338867,0.6283000111579895,136.62108366012572
CNN - local,CNN, local,89,0.043784067034721375,0.9852609038352966,3.2563321590423584,0.6207000017166138,138.17359597444533
CNN - local,CNN, local,90,0.06276915222406387,0.9791398048400879,3.2056119441986084,0.6186000108718872,139.72610828876495
CNN - local,CNN, local,91,0.06340577453374863,0.9785155653953552,3.184885263442993,0.6189000010490417,141.27862060308456
CNN - local,CNN, local,92,0.054409459233284,0.981576144695282,3.009272336959839,0.6319999694824219,142.83113291740418
CNN - local,CNN, local,93,0.0429668202996254,0.9858448505401611,3.1048641204833984,0.6261999607086182,144.3836452317238
CNN - local,CNN, local,94,0.04404328018426895,0.985482394695282,3.0449142456054688,0.6344000101089478,145.9361575460434
CNN - local,CNN, local,95,0.06702551990747452,0.976884663105011,3.163261890411377,0.6222000122070312,147.48866986036302
CNN - local,CNN, local,96,0.06578461825847626,0.9778310060501099,3.0411946773529053,0.6283999681472778,149.0411821746826
CNN - local,CNN, local,97,0.033586155623197556,0.9885832667350769,3.1430859565734863,0.6335999965667725,150.59369448900222
CNN - local,CNN, local,98,0.03252507373690605,0.9887040853500366,3.2456188201904297,0.6333000063896179,152.14620680332183
CNN - local,CNN, local,99,0.047356415539979935,0.9843347072601318,3.2037193775177,0.6171999573707581,153.69871911764145
CNN - local,CNN, local,100,0.05316547304391861,0.9819788932800293,3.0842738151550293,0.6313999891281128,155.25123143196106
MLP - deepseek_mla,MLP, deepseek_mla,1,1.6941615343093872,0.3953165113925934,1.5289970636367798,0.46209999918937683,0.32327526807785034
MLP - deepseek_mla,MLP, deepseek_mla,2,1.4671612977981567,0.48403269052505493,1.4741227626800537,0.4810999929904938,0.6465505361557007
MLP - deepseek_mla,MLP, deepseek_mla,3,1.3563005924224854,0.5209608674049377,1.381290316581726,0.5102999806404114,0.969825804233551
MLP - deepseek_mla,MLP, deepseek_mla,4,1.2773598432540894,0.5516873002052307,1.3818798065185547,0.5187999606132507,1.2931010723114014
MLP - deepseek_mla,MLP, deepseek_mla,5,1.2048046588897705,0.575326144695282,1.3818916082382202,0.5192999839782715,1.6163763403892517
MLP - deepseek_mla,MLP, deepseek_mla,6,1.1477354764938354,0.594857394695282,1.3802169561386108,0.524899959564209,1.939651608467102
MLP - deepseek_mla,MLP, deepseek_mla,7,1.0977593660354614,0.6129389405250549,1.3748666048049927,0.5311999917030334,2.2629268765449524
MLP - deepseek_mla,MLP, deepseek_mla,8,1.0487396717071533,0.62936931848526,1.3776944875717163,0.5357999801635742,2.5862021446228027
MLP - deepseek_mla,MLP, deepseek_mla,9,1.0024689435958862,0.6440681219100952,1.391241431236267,0.5307999849319458,2.909477412700653
MLP - deepseek_mla,MLP, deepseek_mla,10,0.9553011655807495,0.661605954170227,1.4110840559005737,0.5231999754905701,3.2327526807785034
MLP - deepseek_mla,MLP, deepseek_mla,11,0.9092561602592468,0.676888644695282,1.4273788928985596,0.54339998960495,3.5560279488563538
MLP - deepseek_mla,MLP, deepseek_mla,12,0.8630317449569702,0.6925942301750183,1.446837067604065,0.5317000150680542,3.879303216934204
MLP - deepseek_mla,MLP, deepseek_mla,13,0.8257536292076111,0.7058231234550476,1.523867130279541,0.5342999696731567,4.202578485012054
MLP - deepseek_mla,MLP, deepseek_mla,14,0.7827056050300598,0.7195553779602051,1.508399486541748,0.5315999984741211,4.525853753089905
MLP - deepseek_mla,MLP, deepseek_mla,15,0.7389692664146423,0.7369925379753113,1.5890535116195679,0.5274999737739563,4.849129021167755
MLP - deepseek_mla,MLP, deepseek_mla,16,0.7038407921791077,0.7489730715751648,1.6364444494247437,0.5245999693870544,5.1724042892456055
MLP - deepseek_mla,MLP, deepseek_mla,17,0.6834695935249329,0.7577319145202637,1.6675386428833008,0.5321999788284302,5.495679557323456
MLP - deepseek_mla,MLP, deepseek_mla,18,0.6574277877807617,0.7633899450302124,1.782547950744629,0.5249999761581421,5.818954825401306
MLP - deepseek_mla,MLP, deepseek_mla,19,0.6176019310951233,0.7779477834701538,1.7746175527572632,0.5327000021934509,6.1422300934791565
MLP - deepseek_mla,MLP, deepseek_mla,20,0.5787487626075745,0.7918814420700073,1.8792110681533813,0.5270000100135803,6.465505361557007
MLP - deepseek_mla,MLP, deepseek_mla,21,0.5483509302139282,0.8041035532951355,1.9196926355361938,0.5250999927520752,6.788780629634857
MLP - deepseek_mla,MLP, deepseek_mla,22,0.530297040939331,0.8104462027549744,1.9715756177902222,0.5227999687194824,7.1120558977127075
MLP - deepseek_mla,MLP, deepseek_mla,23,0.5138095021247864,0.8168290853500366,2.077529191970825,0.5198999643325806,7.435331165790558
MLP - deepseek_mla,MLP, deepseek_mla,24,0.4761011004447937,0.8281048536300659,2.1163623332977295,0.5248000025749207,7.758606433868408
MLP - deepseek_mla,MLP, deepseek_mla,25,0.4663524031639099,0.8320714831352234,2.1133265495300293,0.5242999792098999,8.081881701946259
MLP - deepseek_mla,MLP, deepseek_mla,26,0.43882882595062256,0.843246579170227,2.3283512592315674,0.5198000073432922,8.405156970024109
MLP - deepseek_mla,MLP, deepseek_mla,27,0.4259492754936218,0.8469716310501099,2.2455785274505615,0.5182999968528748,8.72843223810196
MLP - deepseek_mla,MLP, deepseek_mla,28,0.40857070684432983,0.8530726432800293,2.3310084342956543,0.5216000080108643,9.05170750617981
MLP - deepseek_mla,MLP, deepseek_mla,29,0.403897762298584,0.8546633124351501,2.463881254196167,0.5191999673843384,9.37498277425766
MLP - deepseek_mla,MLP, deepseek_mla,30,0.37823721766471863,0.8648517727851868,2.728882312774658,0.5235999822616577,9.69825804233551
MLP - deepseek_mla,MLP, deepseek_mla,31,0.3950999081134796,0.8579050898551941,2.6462390422821045,0.5185999870300293,10.02153331041336
MLP - deepseek_mla,MLP, deepseek_mla,32,0.34936609864234924,0.8750402331352234,2.4865715503692627,0.5160999894142151,10.344808578491211
MLP - deepseek_mla,MLP, deepseek_mla,33,0.32922449707984924,0.8809600472450256,2.628206491470337,0.5235999822616577,10.668083846569061
MLP - deepseek_mla,MLP, deepseek_mla,34,0.3234228193759918,0.8853293657302856,2.913031578063965,0.5231999754905701,10.991359114646912
MLP - deepseek_mla,MLP, deepseek_mla,35,0.3186194896697998,0.8866381645202637,2.851517915725708,0.5180000066757202,11.314634382724762
MLP - deepseek_mla,MLP, deepseek_mla,36,0.30410903692245483,0.891732394695282,2.890958309173584,0.5249999761581421,11.637909650802612
MLP - deepseek_mla,MLP, deepseek_mla,37,0.29648256301879883,0.8947526812553406,3.1635777950286865,0.5245999693870544,11.961184918880463
MLP - deepseek_mla,MLP, deepseek_mla,38,0.31302377581596375,0.889638364315033,2.9657247066497803,0.5187999606132507,12.284460186958313
MLP - deepseek_mla,MLP, deepseek_mla,39,0.31356823444366455,0.889457106590271,3.13385009765625,0.5191999673843384,12.607735455036163
MLP - deepseek_mla,MLP, deepseek_mla,40,0.27017247676849365,0.9031692743301392,3.136540174484253,0.5188999772071838,12.931010723114014
MLP - deepseek_mla,MLP, deepseek_mla,41,0.2755831480026245,0.9020819664001465,3.0945751667022705,0.51910001039505,13.254285991191864
MLP - deepseek_mla,MLP, deepseek_mla,42,0.25925198197364807,0.9092098474502563,3.1802544593811035,0.5235999822616577,13.577561259269714
MLP - deepseek_mla,MLP, deepseek_mla,43,0.23739787936210632,0.9154115319252014,3.3498382568359375,0.5184000134468079,13.900836527347565
MLP - deepseek_mla,MLP, deepseek_mla,44,0.23119379580020905,0.9189553260803223,3.549074649810791,0.5180000066757202,14.224111795425415
MLP - deepseek_mla,MLP, deepseek_mla,45,0.24470970034599304,0.9143040776252747,3.572643756866455,0.5184000134468079,14.547387063503265
MLP - deepseek_mla,MLP, deepseek_mla,46,0.263002872467041,0.9073373079299927,3.531952381134033,0.5152999758720398,14.870662331581116
MLP - deepseek_mla,MLP, deepseek_mla,47,0.24630272388458252,0.9141832590103149,3.447538137435913,0.5189999938011169,15.193937599658966
MLP - deepseek_mla,MLP, deepseek_mla,48,0.2563738524913788,0.9110220670700073,3.453192949295044,0.5175999999046326,15.517212867736816
MLP - deepseek_mla,MLP, deepseek_mla,49,0.23374305665493011,0.917465329170227,3.6894021034240723,0.5171999931335449,15.840488135814667
MLP - deepseek_mla,MLP, deepseek_mla,50,0.2162276655435562,0.9246335029602051,3.452096939086914,0.5218999981880188,16.163763403892517
MLP - deepseek_mla,MLP, deepseek_mla,51,0.2237807661294937,0.9239891767501831,3.7713334560394287,0.5166999697685242,16.487038671970367
MLP - deepseek_mla,MLP, deepseek_mla,52,0.18822135031223297,0.934701144695282,3.922635316848755,0.5202000141143799,16.810313940048218
MLP - deepseek_mla,MLP, deepseek_mla,53,0.18895146250724792,0.933734655380249,3.6388275623321533,0.5130000114440918,17.133589208126068
MLP - deepseek_mla,MLP, deepseek_mla,54,0.23478713631629944,0.9200024008750916,3.7736759185791016,0.5098000168800354,17.45686447620392
MLP - deepseek_mla,MLP, deepseek_mla,55,0.22594492137432098,0.9220964312553406,3.9607715606689453,0.5175999999046326,17.78013974428177
MLP - deepseek_mla,MLP, deepseek_mla,56,0.19050218164920807,0.9342581629753113,3.877459764480591,0.517799973487854,18.10341501235962
MLP - deepseek_mla,MLP, deepseek_mla,57,0.2129591703414917,0.9261436462402344,3.915631055831909,0.5166000127792358,18.42669028043747
MLP - deepseek_mla,MLP, deepseek_mla,58,0.20563621819019318,0.9295465350151062,4.289279937744141,0.5164999961853027,18.74996554851532
MLP - deepseek_mla,MLP, deepseek_mla,59,0.23190876841545105,0.9222776889801025,4.011193752288818,0.5174999833106995,19.07324081659317
MLP - deepseek_mla,MLP, deepseek_mla,60,0.18751975893974304,0.9347817301750183,4.087413311004639,0.5217999815940857,19.39651608467102
MLP - deepseek_mla,MLP, deepseek_mla,61,0.17299099266529083,0.940097451210022,4.08063268661499,0.5234000086784363,19.71979135274887
MLP - deepseek_mla,MLP, deepseek_mla,62,0.17555250227451324,0.9390906691551208,4.074603080749512,0.5180999636650085,20.04306662082672
MLP - deepseek_mla,MLP, deepseek_mla,63,0.20062512159347534,0.9320835471153259,3.9696242809295654,0.5115999579429626,20.36634188890457
MLP - deepseek_mla,MLP, deepseek_mla,64,0.20666882395744324,0.927875280380249,3.972935914993286,0.508899986743927,20.689617156982422
MLP - deepseek_mla,MLP, deepseek_mla,65,0.19962969422340393,0.9316607117652893,4.185821533203125,0.5126000046730042,21.012892425060272
MLP - deepseek_mla,MLP, deepseek_mla,66,0.18922339379787445,0.9359294176101685,4.239694118499756,0.5178999900817871,21.336167693138123
MLP - deepseek_mla,MLP, deepseek_mla,67,0.18152953684329987,0.9381845593452454,4.2253570556640625,0.5196999907493591,21.659442961215973
MLP - deepseek_mla,MLP, deepseek_mla,68,0.15462331473827362,0.9467018246650696,4.460931301116943,0.5185999870300293,21.982718229293823
MLP - deepseek_mla,MLP, deepseek_mla,69,0.15695388615131378,0.946419894695282,4.235170364379883,0.5162999629974365,22.305993497371674
MLP - deepseek_mla,MLP, deepseek_mla,70,0.16356493532657623,0.9449500441551208,4.357872009277344,0.5198999643325806,22.629268765449524
MLP - deepseek_mla,MLP, deepseek_mla,71,0.15687282383441925,0.9456145167350769,4.7023820877075195,0.5151999592781067,22.952544033527374
MLP - deepseek_mla,MLP, deepseek_mla,72,0.1848410964012146,0.9388490319252014,4.284225940704346,0.5141000151634216,23.275819301605225
MLP - deepseek_mla,MLP, deepseek_mla,73,0.17968206107616425,0.939271867275238,4.5350260734558105,0.51910001039505,23.599094569683075
MLP - deepseek_mla,MLP, deepseek_mla,74,0.19203869998455048,0.934560239315033,4.466833591461182,0.5194999575614929,23.922369837760925
MLP - deepseek_mla,MLP, deepseek_mla,75,0.179995596408844,0.9396343231201172,4.4670329093933105,0.5065999627113342,24.245645105838776
MLP - deepseek_mla,MLP, deepseek_mla,76,0.1709691286087036,0.9426344633102417,4.544509410858154,0.5198999643325806,24.568920373916626
MLP - deepseek_mla,MLP, deepseek_mla,77,0.1564825177192688,0.9468830227851868,4.374382019042969,0.517799973487854,24.892195641994476
MLP - deepseek_mla,MLP, deepseek_mla,78,0.1421959400177002,0.9512524008750916,5.164408206939697,0.5156999826431274,25.215470910072327
MLP - deepseek_mla,MLP, deepseek_mla,79,0.14559240639209747,0.9514738917350769,4.843751430511475,0.5153999924659729,25.538746178150177
MLP - deepseek_mla,MLP, deepseek_mla,80,0.1614179015159607,0.9465608596801758,4.800082206726074,0.5210999846458435,25.862021446228027
MLP - deepseek_mla,MLP, deepseek_mla,81,0.18508662283420563,0.9387685060501099,4.827872276306152,0.5144000053405762,26.185296714305878
MLP - deepseek_mla,MLP, deepseek_mla,82,0.14964289963245392,0.9495207667350769,5.041480541229248,0.5098999738693237,26.508571982383728
MLP - deepseek_mla,MLP, deepseek_mla,83,0.16897223889827728,0.9439634084701538,4.778244495391846,0.5194999575614929,26.83184725046158
MLP - deepseek_mla,MLP, deepseek_mla,84,0.1667643040418625,0.9440237879753113,4.6500091552734375,0.517300009727478,27.15512251853943
MLP - deepseek_mla,MLP, deepseek_mla,85,0.15576767921447754,0.9483931660652161,4.6208343505859375,0.5123999714851379,27.47839778661728
MLP - deepseek_mla,MLP, deepseek_mla,86,0.14840593934059143,0.951494038105011,4.611053466796875,0.5044999718666077,27.80167305469513
MLP - deepseek_mla,MLP, deepseek_mla,87,0.16037292778491974,0.9474468231201172,4.973113536834717,0.5126999616622925,28.12494832277298
MLP - deepseek_mla,MLP, deepseek_mla,88,0.18484829366207123,0.9398558139801025,4.786384105682373,0.5223000049591064,28.44822359085083
MLP - deepseek_mla,MLP, deepseek_mla,89,0.17972432076931,0.9408625960350037,4.896257400512695,0.5205999612808228,28.77149885892868
MLP - deepseek_mla,MLP, deepseek_mla,90,0.15319141745567322,0.9494804739952087,4.787038803100586,0.5144000053405762,29.09477412700653
MLP - deepseek_mla,MLP, deepseek_mla,91,0.13647952675819397,0.9545344710350037,4.852332592010498,0.5184999704360962,29.41804939508438
MLP - deepseek_mla,MLP, deepseek_mla,92,0.1383141130208969,0.9536485075950623,4.78660249710083,0.5141000151634216,29.74132466316223
MLP - deepseek_mla,MLP, deepseek_mla,93,0.13642773032188416,0.9559036493301392,4.843764781951904,0.5245999693870544,30.064599931240082
MLP - deepseek_mla,MLP, deepseek_mla,94,0.1294286847114563,0.9573131203651428,5.3793511390686035,0.5160999894142151,30.387875199317932
MLP - deepseek_mla,MLP, deepseek_mla,95,0.15281064808368683,0.9501449465751648,5.031758785247803,0.517799973487854,30.711150467395782
MLP - deepseek_mla,MLP, deepseek_mla,96,0.13021937012672424,0.9570513367652893,5.2413129806518555,0.5180000066757202,31.034425735473633
MLP - deepseek_mla,MLP, deepseek_mla,97,0.1553521752357483,0.9498026371002197,4.980600357055664,0.5126000046730042,31.357701003551483
MLP - deepseek_mla,MLP, deepseek_mla,98,0.15562476217746735,0.948554277420044,5.23263692855835,0.5080999732017517,31.680976271629333
MLP - deepseek_mla,MLP, deepseek_mla,99,0.15993352234363556,0.9474669694900513,4.745673179626465,0.515500009059906,32.004251539707184
MLP - deepseek_mla,MLP, deepseek_mla,100,0.13052400946617126,0.9565882682800293,5.214505672454834,0.510699987411499,32.327526807785034
CNN - deepseek_mla,CNN, deepseek_mla,1,1.6024338006973267,0.4082433879375458,1.3693219423294067,0.49889999628067017,1.6367225003242494
CNN - deepseek_mla,CNN, deepseek_mla,2,1.2713645696640015,0.5395457148551941,1.2194886207580566,0.5548999905586243,3.2734450006484987
CNN - deepseek_mla,CNN, deepseek_mla,3,1.1319183111190796,0.5912532210350037,1.122257113456726,0.6003000140190125,4.910167500972748
CNN - deepseek_mla,CNN, deepseek_mla,4,1.0414948463439941,0.6287652850151062,1.106581687927246,0.6032999753952026,6.5468900012969975
CNN - deepseek_mla,CNN, deepseek_mla,5,0.9568749070167542,0.659511923789978,1.0693286657333374,0.6182000041007996,8.183612501621246
CNN - deepseek_mla,CNN, deepseek_mla,6,0.8975382447242737,0.6793048977851868,1.0389379262924194,0.6372999548912048,9.820335001945496
CNN - deepseek_mla,CNN, deepseek_mla,7,0.8295813202857971,0.705400288105011,1.0137686729431152,0.6496999859809875,11.457057502269745
CNN - deepseek_mla,CNN, deepseek_mla,8,0.7468178868293762,0.7355226874351501,1.0325111150741577,0.6482999920845032,13.093780002593995
CNN - deepseek_mla,CNN, deepseek_mla,9,0.6881399154663086,0.7546713948249817,1.0651345252990723,0.6434000134468079,14.730502502918243
CNN - deepseek_mla,CNN, deepseek_mla,10,0.6129284501075745,0.783203125,1.0650862455368042,0.6548999547958374,16.367225003242492
CNN - deepseek_mla,CNN, deepseek_mla,11,0.5562337040901184,0.8004389405250549,1.2023016214370728,0.6297999620437622,18.003947503566742
CNN - deepseek_mla,CNN, deepseek_mla,12,0.4890630543231964,0.8267155289649963,1.1836272478103638,0.6534000039100647,19.640670003890992
CNN - deepseek_mla,CNN, deepseek_mla,13,0.42137667536735535,0.8488442301750183,1.2190704345703125,0.652999997138977,21.27739250421524
CNN - deepseek_mla,CNN, deepseek_mla,14,0.38346943259239197,0.8626771569252014,1.3459852933883667,0.6401000022888184,22.91411500453949
CNN - deepseek_mla,CNN, deepseek_mla,15,0.35615935921669006,0.8716776371002197,1.3984612226486206,0.6449999809265137,24.55083750486374
CNN - deepseek_mla,CNN, deepseek_mla,16,0.3019631803035736,0.8920948505401611,1.5486054420471191,0.6333000063896179,26.18756000518799
CNN - deepseek_mla,CNN, deepseek_mla,17,0.27447453141212463,0.9009946584701538,1.5904115438461304,0.6428999900817871,27.824282505512237
CNN - deepseek_mla,CNN, deepseek_mla,18,0.22627580165863037,0.9179486036300659,1.6644258499145508,0.6315000057220459,29.461005005836487
CNN - deepseek_mla,CNN, deepseek_mla,19,0.2033817619085312,0.9271101355552673,1.7422657012939453,0.6521999835968018,31.097727506160737
CNN - deepseek_mla,CNN, deepseek_mla,20,0.18041451275348663,0.9355267286300659,1.8585712909698486,0.6431999802589417,32.734450006484984
CNN - deepseek_mla,CNN, deepseek_mla,21,0.15482613444328308,0.9437419176101685,1.9824066162109375,0.6444000005722046,34.37117250680924
CNN - deepseek_mla,CNN, deepseek_mla,22,0.13769297301769257,0.9519168734550476,2.079981565475464,0.6377999782562256,36.007895007133484
CNN - deepseek_mla,CNN, deepseek_mla,23,0.1587282419204712,0.9419901371002197,2.0557663440704346,0.6453999876976013,37.64461750745773
CNN - deepseek_mla,CNN, deepseek_mla,24,0.12485329061746597,0.9555210471153259,2.1070716381073,0.6431999802589417,39.281340007781985
CNN - deepseek_mla,CNN, deepseek_mla,25,0.09145428985357285,0.967904269695282,2.4203743934631348,0.6326999664306641,40.91806250810623
CNN - deepseek_mla,CNN, deepseek_mla,26,0.10284487158060074,0.963998019695282,2.2840778827667236,0.6423999667167664,42.55478500843048
